,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,wind,biomass,solar
22951,08/14/2021 07:00:00,636,11381.67,1345.52,0,284.19,184.16,82.57,1105.35
22952,08/14/2021 08:00:00,653.38,11733.33,1952.6,0,685.05,228.94,81.07,72.76
22953,08/14/2021 09:00:00,649.81,11677.17,2028.8,0,704.05,310.23,92.2,0
22954,08/14/2021 10:00:00,650.3,11693.17,1858.12,0,515.13,548.8,107.7,0
22955,08/14/2021 11:00:00,653.02,11643,1803.2,0,476.57,534.78,114.43,0
22956,08/14/2021 12:00:00,659.57,11317,1513.72,0,362.62,585.03,111,0
22957,08/14/2021 13:00:00,679.49,11055.5,992.6,0,133.17,608.68,116,0
22958,08/14/2021 14:00:00,687.52,10584.83,537.38,0,132.88,624.95,109.8,0
22959,08/14/2021 15:00:00,685.88,10032.67,538.03,0,113.85,608.25,114.28,0
22960,08/14/2021 16:00:00,688.12,9944.33,537.77,0,66.48,613.57,110.03,0
22961,08/14/2021 17:00:00,685.54,9790,536.92,0,66.48,641.45,108.28,0
22962,08/14/2021 18:00:00,686.91,9706.33,537.9,0,66.48,605.53,112.63,0
22963,08/14/2021 19:00:00,687.75,9488.5,536.4,0,66.48,574.18,108.28,0
22964,08/14/2021 20:00:00,691.83,9799.5,519.72,0,66.48,549.52,107.9,0
22965,08/14/2021 21:00:00,679.79,9990,476.35,0,30.7,531.9,99.5,299.54
22966,08/14/2021 22:00:00,581.19,9055.83,478.22,0,0,409.07,114.68,2088.53
22967,08/14/2021 23:00:00,514.67,8432.67,425.52,0,0,157.69,114.28,3627.97
22968,08/15/2021 00:00:00,463.89,7704.33,388.17,0,0,127.24,91.22,4620.78
22969,08/15/2021 01:00:00,459.32,7647.17,386.52,0,0,35.95,50.63,4844.23
22970,08/15/2021 02:00:00,459.56,7644.17,388.3,0,0,13.51,49,4859.3
22971,08/15/2021 03:00:00,462.55,7682.67,386.55,0,13.13,5.39,47.72,4796.98
22972,08/15/2021 04:00:00,475.47,7817.67,383.37,0,13.9,71.89,62.75,4444.53
22973,08/15/2021 05:00:00,503.23,8318.17,562.93,0,47.66,99.8,92.98,3854.78
22974,08/15/2021 06:00:00,574.07,9872.83,919.42,0,50.75,88.8,102.97,2628.33
22975,08/15/2021 07:00:00,633.77,10977.83,1337.82,0,278.91,96.85,108.05,1145.84
22976,08/15/2021 08:00:00,667.56,11602.83,1482.28,0,562.97,186.48,117.93,78.62
22977,08/15/2021 09:00:00,669.62,11561.33,1455.65,0,482.72,321.43,104.75,0.14
22978,08/15/2021 10:00:00,678.37,11339,1415.97,0,276.04,331.65,113,0.14
22979,08/15/2021 11:00:00,683.45,11242.67,1419.15,0,133.09,362.25,112.88,0.14
22980,08/15/2021 12:00:00,685.9,11037.5,1244.43,0,133.36,372.68,113.18,0.14
22981,08/15/2021 13:00:00,700.05,10540.5,549.93,0,133.2,396.52,113.48,0.14
22982,08/15/2021 14:00:00,700.95,10168.5,480.98,0,133.12,385.43,110.82,0.14
22983,08/15/2021 15:00:00,699.7,9701.5,476.5,0,81.13,415.62,114.68,0.14
22984,08/15/2021 16:00:00,702.49,9622,476.55,0,13.95,441.17,106.9,0.14
22985,08/15/2021 17:00:00,699.38,9520.67,477.03,0,0,488.32,112.1,0.14
22986,08/15/2021 18:00:00,701.73,9524.67,476.02,0,0,451.75,114,0.14
22987,08/15/2021 19:00:00,698.18,9526.33,615.68,0,39.9,407.82,106.17,0.14
22988,08/15/2021 20:00:00,689.64,10520.33,893.27,0,161.81,383.52,113.83,0.16
22989,08/15/2021 21:00:00,652.96,10987.17,1326.51,0,450.43,417.88,108.13,249.77
22990,08/15/2021 22:00:00,568.08,9964.17,1287.29,0,212,403.72,120.35,2181.38
22991,08/15/2021 23:00:00,488.92,8703.67,833.33,0,0,366.85,118.75,4137.32
22992,08/16/2021 00:00:00,439.07,7965.33,391.13,0,0,402.82,84.55,5273.28
22993,08/16/2021 01:00:00,428.38,7855.67,386.2,0,0,261.09,94.55,5673
22994,08/16/2021 02:00:00,426.81,7850.83,385.78,0,0,224.45,89.4,5763.67
22995,08/16/2021 03:00:00,423.81,7927.5,383.32,0,0,329.47,74.27,5836.03
22996,08/16/2021 04:00:00,470.19,8725.5,390.85,0,14.03,294.33,66.32,4920.13
22997,08/16/2021 05:00:00,526.8,9781.17,796.27,0,47.52,321.73,66.92,3656.8
22998,08/16/2021 06:00:00,552.34,10068.83,1310.55,0,51.41,390.25,45.67,2865.55
22999,08/16/2021 07:00:00,621.46,11369,1751.03,0,60.76,486.35,74.72,1204.18
23000,08/16/2021 08:00:00,651.11,11841.83,2866.58,0,133.52,463.58,83.2,62.58
23001,08/16/2021 09:00:00,644.5,11794.17,2685.8,0,132.72,756.7,79.93,0.27
23002,08/16/2021 10:00:00,644.14,11749.17,2297.96,0,132.89,922.02,80.12,0.27
23003,08/16/2021 11:00:00,645.57,11715.17,2010.39,0,132.72,999.23,86.15,0.27
23004,08/16/2021 12:00:00,650.96,11402,1609.35,0,132.72,1004.25,78,0.27
23005,08/16/2021 13:00:00,653.94,10858.67,1218.15,0,132.72,1013.05,86.18,0.27
23006,08/16/2021 14:00:00,665.55,10669.5,697.98,0,132.72,966.17,105.05,0.27
23007,08/16/2021 15:00:00,664.45,10108.5,691.32,0,130.65,905.97,110.33,0.27
23008,08/16/2021 16:00:00,668.02,9919.5,693.63,0,14.01,934.02,108.13,0.27
23009,08/16/2021 17:00:00,661.77,9758.67,695.65,0,0,1041.35,100.12,0.27
23010,08/16/2021 18:00:00,664.97,9661.83,708.53,0,0,1010.38,55.77,0.27
23011,08/16/2021 19:00:00,666.06,9748.17,952.43,0,0,863.97,87.22,0.27
23012,08/16/2021 20:00:00,659.13,10275.17,1254.77,0,37.11,884.63,100,0.31
23013,08/16/2021 21:00:00,630.17,10803,1644.92,0,114.15,928.77,114.65,389.07
23014,08/16/2021 22:00:00,536.71,9545.33,1301.03,0,120.35,807.15,108.28,2531.28
23015,08/16/2021 23:00:00,471.66,8312.17,830.13,0,95.19,574.23,82.2,4151
23016,08/17/2021 00:00:00,423.53,7563.17,380.75,0,0,413.79,77.35,5469.17
23017,08/17/2021 01:00:00,416.96,7491.5,379.25,0,0,184.21,53.68,5882.73
23018,08/17/2021 02:00:00,404.95,7346.83,377.75,0,0,205.74,53.13,6150.13
23019,08/17/2021 03:00:00,409.37,7440.33,378.67,0,0,154.82,51.98,6129.42
23020,08/17/2021 04:00:00,427.38,7806.5,378.85,0,14.88,189.65,79.87,5740.35
23021,08/17/2021 05:00:00,438.82,8155.67,479.65,0,47.56,295.13,90.95,5460.52
23022,08/17/2021 06:00:00,496.78,9038,716.33,0,55.17,410.47,100.82,4039.67
23023,08/17/2021 07:00:00,602.63,11083.33,1466.69,0,104.69,552.37,112.17,1558.9
23024,08/17/2021 08:00:00,637.48,11621.67,2837.02,0,134.08,690.22,109.9,109.15
23025,08/17/2021 09:00:00,631.64,11893.67,3313.03,0,134.08,791.78,118.83,0
23026,08/17/2021 10:00:00,630.81,11824.83,3169.9,0,134.08,857.12,120.05,0
23027,08/17/2021 11:00:00,638.81,11730.17,2722.98,0,134.08,839.17,106.32,0
23028,08/17/2021 12:00:00,649.1,11539.83,2032.2,0,133.75,858.47,105.5,0
23029,08/17/2021 13:00:00,653.31,11184.5,1654.63,0,134.24,880.33,94.5,0
23030,08/17/2021 14:00:00,652.49,10811.67,1548.5,0,73.6,943.78,93.58,0
23031,08/17/2021 15:00:00,658.73,10222.5,1172.88,0,39.29,914.92,103.18,0
23032,08/17/2021 16:00:00,668.29,10097.17,1096.07,0,0,795.28,101.13,0
23033,08/17/2021 17:00:00,685.42,9873.33,1097,0,0,465.08,104.48,0
23034,08/17/2021 18:00:00,692.11,9859.5,1098.73,0,0,352.65,103.13,0
23035,08/17/2021 19:00:00,686.83,10154.33,1172.72,0,4.34,434.92,101.53,0
23036,08/17/2021 20:00:00,672.1,10634,1521.25,0,101.43,497.45,108.15,0
23037,08/17/2021 21:00:00,639.14,11183.67,2106.05,0,135.28,630.05,110.05,352.59
23038,08/17/2021 22:00:00,554.6,10606.67,1726.46,0,113.57,617.92,113.45,2508.63
23039,08/17/2021 23:00:00,501.49,9834,1016.22,0,14.01,599.5,108.07,4081.2
23040,08/18/2021 00:00:00,476.13,9304.83,453.52,0,0,625.55,103.75,4717.33
23041,08/18/2021 01:00:00,471.97,9308.33,455.05,0,0,514.75,104.98,4962.67
23042,08/18/2021 02:00:00,479,9442.17,452.22,0,0,331.75,104.32,5000.17
23043,08/18/2021 03:00:00,490.75,9647.83,451.57,0,0,241.48,105.17,4835.67
23044,08/18/2021 04:00:00,508.45,9558.83,453.33,0,13.91,167.13,105.5,4319.17
23045,08/18/2021 05:00:00,519.56,9471.5,527.92,0,47.62,185.71,110.73,3887.08
23046,08/18/2021 06:00:00,550.84,10278.67,888.07,0,50.31,241.52,99.65,3219.9
23047,08/18/2021 07:00:00,596.29,11289.83,2015.74,0,59.57,532.68,71.87,1670.48
23048,08/18/2021 08:00:00,614.66,11791.83,3249.87,0,398.35,883.57,87.42,125.43
23049,08/18/2021 09:00:00,613.05,11825.33,3280.35,0,476.62,976.4,81.07,0
23050,08/18/2021 10:00:00,623.02,11712.83,3113.6,0,191.2,1035.08,84.45,0
23051,08/18/2021 11:00:00,631.76,11550.17,2523.27,0,134.24,1067.73,97.17,0
23052,08/18/2021 12:00:00,642.05,11321.83,1770.91,0,134.24,1084.17,111.05,0
23053,08/18/2021 13:00:00,646.06,11143.5,1512.92,0,134.24,1073.78,110.87,0
23054,08/18/2021 14:00:00,645.34,10790.33,1465.35,0,111.74,1072.85,107.4,0
23055,08/18/2021 15:00:00,650.88,10246.17,1135.82,0,40.16,1086.07,101.3,0
23056,08/18/2021 16:00:00,661.58,9937.83,687.7,0,0,1094.78,80.45,0
23057,08/18/2021 17:00:00,660.46,9486.17,674.52,0,0,1069.42,63.7,0
23058,08/18/2021 18:00:00,661.29,9423.67,675.65,0,0,1065.58,43.53,0
23059,08/18/2021 19:00:00,661.03,9597,716.52,0,0,1075.4,46.07,0
23060,08/18/2021 20:00:00,663.67,10700,923.93,0,41.85,1056.82,45.65,0
23061,08/18/2021 21:00:00,641.79,11218.33,1126,0,133.29,1060.68,44.33,351.04
23062,08/18/2021 22:00:00,548.18,10955,1028.7,0,133.28,917.1,43,2805.38
23063,08/18/2021 23:00:00,492.55,9908.33,605.73,0,95.25,773.28,44.1,4316.68
23064,08/19/2021 00:00:00,458.47,8942,456.53,0,0,608,44.28,5140.63
23065,08/19/2021 01:00:00,444.78,8370,466.12,0,0,341.04,42.57,5469.98
23066,08/19/2021 02:00:00,432.33,7716.67,456.75,0,0,221.48,42.03,5519.2
23067,08/19/2021 03:00:00,461.25,8071,453.57,0,0,59.1,45.32,5033.37
23068,08/19/2021 04:00:00,505.16,9028.67,452.17,0,13.84,18.86,44.43,4356.5
23069,08/19/2021 05:00:00,502.96,9167.17,459.85,0,47.93,40.61,44.22,4430.67
23070,08/19/2021 06:00:00,568.83,9903.17,681.32,0,60.41,45.36,43.05,2941.35
23071,08/19/2021 07:00:00,628.9,11221.67,1724.48,0,104.3,83.51,44.33,1397.1
23072,08/19/2021 08:00:00,644.96,11645.33,3045.5,0,396.5,197.14,68.62,116.44
23073,08/19/2021 09:00:00,645.99,11795.33,2810.65,0,474.68,329.88,76.48,0
23074,08/19/2021 10:00:00,655.3,11753.33,2352.65,0,190.98,583.83,78.75,0
23075,08/19/2021 11:00:00,656.83,11706.17,1936.91,0,133.56,777.05,82.25,0
23076,08/19/2021 12:00:00,660.38,11511.83,1730.1,0,133.6,760.63,81.7,0
23077,08/19/2021 13:00:00,660.86,11259.67,1562.97,0,133.6,794.93,72.8,0
23078,08/19/2021 14:00:00,670.27,10900.17,1018.4,0,133.6,790.63,78.75,0
23079,08/19/2021 15:00:00,675.3,10403.5,672.95,0,111.23,803.37,86.05,0
23080,08/19/2021 16:00:00,681.26,10361.83,675.57,0,11.27,780.27,97.45,0
23081,08/19/2021 17:00:00,682.5,10090,672.98,0,0,737.38,100.22,0
23082,08/19/2021 18:00:00,682.42,9865.5,676.47,0,0,702.63,109.25,0
23083,08/19/2021 19:00:00,692.09,10026.17,724.92,0,4.39,529.67,112.43,0
23084,08/19/2021 20:00:00,683.38,10779,932.65,0,100.79,562.98,117.08,0
23085,08/19/2021 21:00:00,660.72,11294.33,1096.1,0,133.6,540.82,112.35,427.95
23086,08/19/2021 22:00:00,561.82,10660,1021.95,0,133.6,573.07,105.4,2599.37
23087,08/19/2021 23:00:00,496.31,9937.67,463.1,0,95.26,423.63,74.27,4568.88
23088,08/20/2021 00:00:00,455.43,9189,240.57,0,0,395.32,84.02,5620.77
23089,08/20/2021 01:00:00,426.51,8425.5,240.13,0,0,265.78,81.07,6209.23
23090,08/20/2021 02:00:00,415.05,7668.67,240.58,0,0,144.45,79.08,6123.73
23091,08/20/2021 03:00:00,424.47,7813.33,240.18,0,0,127.22,81.45,5936.67
23092,08/20/2021 04:00:00,451.59,7984.83,240.52,0,13.4,123.7,79.85,5192.78
23093,08/20/2021 05:00:00,489.37,8808.67,318.33,0,47.11,169.99,75.07,4501.6
23094,08/20/2021 06:00:00,525.57,9566.33,564.63,0,50.3,221.47,87.18,3740.88
23095,08/20/2021 07:00:00,618.39,11345.67,969.84,0,233.61,228.33,107.98,1638.57
23096,08/20/2021 08:00:00,650.95,11686.33,1840.98,0,675.13,246.53,112.93,128.62
23097,08/20/2021 09:00:00,653.68,11588.17,1814.55,0,705.47,286.23,105.52,0.09
23098,08/20/2021 10:00:00,665.7,11485.33,1577.33,0,517.48,296.62,112.23,0
23099,08/20/2021 11:00:00,676.3,11454,1261.89,0,365.03,371.82,109.12,0
23100,08/20/2021 12:00:00,675.15,11367.67,1194.95,0,135.05,636.33,117.18,0
23101,08/20/2021 13:00:00,672.49,11142.67,1192.72,0,135.28,661.32,116.9,0
23102,08/20/2021 14:00:00,676.75,10990,1177.18,0,114.13,593.28,110.87,0
23103,08/20/2021 15:00:00,689.72,10402.17,632.13,0,67.04,589.83,110.07,0
23104,08/20/2021 16:00:00,703.23,9853.83,239.73,0,67.08,510.2,104.62,0
23105,08/20/2021 17:00:00,701.85,9517.33,254.5,0,67.19,492.47,108.53,0
23106,08/20/2021 18:00:00,698.46,8903.83,260.27,0,67.04,487.75,107.28,0
23107,08/20/2021 19:00:00,698.03,9297,260.37,0,67.04,525.52,110.47,0
23108,08/20/2021 20:00:00,699.44,10005.33,240.9,0,67.04,578.22,107.52,0
23109,08/20/2021 21:00:00,685.1,10525,240.33,0,67.04,549.22,69.03,354.79
23110,08/20/2021 22:00:00,579.63,10290.5,240.08,0,47.57,445.25,79.77,2542.85
23111,08/20/2021 23:00:00,503.99,10026.83,239.97,0,0,421.97,81.1,4526.32
23112,08/21/2021 00:00:00,446.65,8988.67,239.75,0,0,366.57,94.28,5804.13
23113,08/21/2021 01:00:00,402.98,7577.17,240.4,0,0,256.88,81.78,6354.7
23114,08/21/2021 02:00:00,403.34,7418.33,239.95,0,0,127.22,88.33,6324.45
23115,08/21/2021 03:00:00,416.81,7566.33,239.85,0,0,15.26,85.12,6102.6
23116,08/21/2021 04:00:00,418.78,7557.33,240.47,0,14.79,156.04,84.37,5874.4
23117,08/21/2021 05:00:00,450.76,7855,337.38,0,47.12,170.73,90.05,5020.62
23118,08/21/2021 06:00:00,526.04,8958.5,598.7,0,50.64,134.85,117.15,3504.23
23119,08/21/2021 07:00:00,615.73,10709,1153.62,0,385.66,160.86,128.1,1374.22
23120,08/21/2021 08:00:00,648.61,11296.17,1883.85,0,676.97,217.06,134.22,102.61
23121,08/21/2021 09:00:00,648.46,11282.33,1897.82,0,704.72,287.33,133.73,0
23122,08/21/2021 10:00:00,657.53,11272.33,1736.18,0,514.17,354.12,129.13,0
23123,08/21/2021 11:00:00,668.78,11280.33,1554.38,0,362.95,370.95,110.3,0
23124,08/21/2021 12:00:00,688.44,11263.67,1248.96,0,133.65,373.5,85.93,0
23125,08/21/2021 13:00:00,681.81,11084,1158.82,0,110.98,535.6,94.65,0
23126,08/21/2021 14:00:00,685.1,10680.17,1013.4,0,56.84,555.82,88.82,0
23127,08/21/2021 15:00:00,698.84,9979.17,304.43,0,56.48,588.6,84.95,0
23128,08/21/2021 16:00:00,700.47,9804.33,239.33,0,56.48,579.55,84.32,0
23129,08/21/2021 17:00:00,703.88,9839.5,239.75,0,56.48,528.8,85.48,0
23130,08/21/2021 18:00:00,704.84,9789,239.5,0,59.95,501.97,90.38,0
23131,08/21/2021 19:00:00,705.66,9853.83,240.08,0,67.44,488.15,89.02,0
23132,08/21/2021 20:00:00,708.87,10279.5,240.18,0,67.44,474.4,84.75,0
23133,08/21/2021 21:00:00,685.14,10313,230.85,0,65.53,454.63,89.1,411.43
23134,08/21/2021 22:00:00,569.27,9543.83,230.48,0,13.4,396.37,87.15,2620.03
23135,08/21/2021 23:00:00,486.43,8615.83,229.68,0,0,371.38,86.2,4333
23136,08/22/2021 00:00:00,432.54,7596,230.68,0,0,249.35,64.08,5404
23137,08/22/2021 01:00:00,439.28,7383.83,230.42,0,0,8.61,31.62,5314.43
23138,08/22/2021 02:00:00,437.58,7392.33,228.87,0,0,13.8,28,5369.83
23139,08/22/2021 03:00:00,427.92,7400.67,230.25,0,0,6.57,26.9,5678.47
23140,08/22/2021 04:00:00,436.06,7467.17,229.97,0,13.65,8.28,34.1,5456.37
23141,08/22/2021 05:00:00,453.26,7742.33,283.22,0,47.77,129.62,65.42,4944.58
23142,08/22/2021 06:00:00,516.2,9223.17,672.02,0,51,177.99,84.9,3851.87
23143,08/22/2021 07:00:00,601.57,10748,1175.07,0,344.95,227.25,94.3,1711.68
23144,08/22/2021 08:00:00,645.56,11140.33,1790.12,0,675.82,333.28,86.28,115.44
23145,08/22/2021 09:00:00,637.54,11150.67,1754.32,0,704.42,611.93,89.22,0
23146,08/22/2021 10:00:00,644.95,10904,1278.36,0,513.18,801.67,85.28,0
23147,08/22/2021 11:00:00,658.43,10808,1150.81,0,361.19,713.4,88.57,0
23148,08/22/2021 12:00:00,683.42,10746,627.01,0,133.65,696.67,86.22,0
23149,08/22/2021 13:00:00,689.93,10471.33,240.76,0,132.96,735.62,83.32,0
23150,08/22/2021 14:00:00,682.06,10125.17,240.97,0,127.45,831.12,88.12,0
23151,08/22/2021 15:00:00,676.45,9619.67,240.66,0,113.36,884.47,81.28,0
23152,08/22/2021 16:00:00,669.26,8848,240.26,0,68.16,947.2,76.77,0
23153,08/22/2021 17:00:00,665.21,8532.33,240.36,0,56.81,969.73,82.58,0
23154,08/22/2021 18:00:00,671.16,9002.83,241.79,0,56.72,945.45,81.07,0
23155,08/22/2021 19:00:00,674.29,9133.33,241.01,0,59.89,907.82,84.45,0
23156,08/22/2021 20:00:00,679.68,9776.83,244.53,0,66.55,895.92,81.38,0.13
23157,08/22/2021 21:00:00,646.21,10555.5,439.61,41.52,213.82,898.65,87.4,455.42
23158,08/22/2021 22:00:00,549.64,10032.33,296.41,26.22,191.33,753.32,84.17,2706.97
23159,08/22/2021 23:00:00,469.06,8859.5,255.67,0,0,643.52,82.57,4715
23160,08/23/2021 00:00:00,416.12,7897.67,240.87,0,0,549.9,65.8,5884.17
23161,08/23/2021 01:00:00,410.77,7787.17,235.07,0,0,440.1,56.45,6100.57
23162,08/23/2021 02:00:00,410.83,7774.83,232.82,0,0,450.1,60.05,6074.6
23163,08/23/2021 03:00:00,404.81,7786.17,232.37,0,0,484.53,53.63,6273.75
23164,08/23/2021 04:00:00,406.34,7873.17,238.09,0,13.47,527.65,73.38,6216.5
23165,08/23/2021 05:00:00,444.09,8629.83,375.39,0,47.59,592.2,86.38,5350.13
23166,08/23/2021 06:00:00,496.05,9544.83,961.44,0,51.07,517.48,86.08,4179.93
23167,08/23/2021 07:00:00,590.58,10821.67,1719.12,0,101.39,484.97,96.23,1779.78
23168,08/23/2021 08:00:00,630.93,11278.67,2824.23,0,395.42,520.98,95,127.83
23169,08/23/2021 09:00:00,629.21,11179.33,2770.77,0,473.5,618.22,90.5,0
23170,08/23/2021 10:00:00,643.69,11186,2574.45,0,190.06,649.25,87.28,0
23171,08/23/2021 11:00:00,651.97,11216.33,2245.72,0,133.95,664.7,88.63,0
23172,08/23/2021 12:00:00,661.63,11016,1798.5,0,134.43,623.07,87.6,0
23173,08/23/2021 13:00:00,687.24,10742.33,732.9,0,73.83,643.02,82.22,0
23174,08/23/2021 14:00:00,693.73,10589.83,549.22,0,42.34,622.45,90.55,0
23175,08/23/2021 15:00:00,699.35,9817.83,489.54,0,0,536.13,84.8,0
23176,08/23/2021 16:00:00,699.15,9705.67,469.54,0,0,536.55,87.07,0
23177,08/23/2021 17:00:00,696.1,9562.17,472.55,0,0,569.17,87.3,0
23178,08/23/2021 18:00:00,690.83,9330.83,473.9,0,0,626.67,87.52,0
23179,08/23/2021 19:00:00,689.12,9479.5,509.9,0,39.92,612.72,86.2,0
23180,08/23/2021 20:00:00,678.27,10055.67,670,0,223.17,599.63,84.33,0
23181,08/23/2021 21:00:00,644.44,10968.5,703.95,41.47,475.27,762.07,93.15,321.15
23182,08/23/2021 22:00:00,586.63,10961.67,724.41,35.06,458.12,737.17,86.45,1679.57
23183,08/23/2021 23:00:00,555.29,10643.17,697.44,0,356.13,726.8,88.42,2519.6
23184,08/24/2021 00:00:00,507.46,10291.33,478.79,0,56.83,727.58,92.95,4114.5
23185,08/24/2021 01:00:00,466.58,9696.83,455.85,0,0,694.2,77.75,5231.67
23186,08/24/2021 02:00:00,405.51,8356.5,451.75,0,0,676.08,62.48,6527.13
23187,08/24/2021 03:00:00,378.07,7790.17,452.79,0,0,689.65,46.67,7123.67
23188,08/24/2021 04:00:00,384.97,7870,454.69,0,14.25,702.57,53.67,6878.67
23189,08/24/2021 05:00:00,413.45,8683.17,482.19,0,48.3,747.13,55.43,6376.5
23190,08/24/2021 06:00:00,477.24,9923.67,703.47,0,50.53,800.6,48.88,4821.43
23191,08/24/2021 07:00:00,568.64,10979.33,1730.93,0,59.98,820.78,50.08,2159.32
23192,08/24/2021 08:00:00,610.4,11353.17,3118.37,373.58,395.76,827.78,49.1,156.73
23193,08/24/2021 09:00:00,608.22,11338.5,3123.13,549.7,475.03,890.75,57.75,0.01
23194,08/24/2021 10:00:00,614.82,11196.5,2744.82,411.34,475.78,885.08,50.22,0
23195,08/24/2021 11:00:00,640.8,11250.83,2282.15,0,190.55,877.02,60.75,0
23196,08/24/2021 12:00:00,656.15,11206.67,1710.76,0,133.28,813.2,81.12,0
23197,08/24/2021 13:00:00,663.97,11104.83,1314.52,0,81.06,841.43,101.53,0
23198,08/24/2021 14:00:00,670,10790.67,892.87,0,66.8,856.6,126.32,0
23199,08/24/2021 15:00:00,667.38,10170.17,753.93,0,66.73,896.1,112.67,0
23200,08/24/2021 16:00:00,665.72,9840.33,753.42,0,63.47,910.57,84.82,0
23201,08/24/2021 17:00:00,662.72,9724.33,779.91,0,11.19,985.93,85.82,0
23202,08/24/2021 18:00:00,658.93,9679.83,842.71,0,0,1030.32,84.83,0
23203,08/24/2021 19:00:00,661.36,10007.33,911.52,0,4.5,1001.1,85.47,0
23204,08/24/2021 20:00:00,658.94,10539.83,1147.72,21.67,192.46,830.63,81.42,0.39
23205,08/24/2021 21:00:00,623.23,11060.33,1245.47,139.04,483.62,717.1,76.82,595.28
23206,08/24/2021 22:00:00,539.12,9962.5,1132.6,54.95,95.72,541.52,81.07,2994.4
23207,08/24/2021 23:00:00,482.66,9163.33,557.63,0,0,327.33,65.75,4742.2
23208,08/25/2021 00:00:00,432.14,8232.83,240.13,0,0,349.28,56.47,5805.82
23209,08/25/2021 01:00:00,416.87,7932.17,239.26,0,0,464.85,31.72,6005.53
23210,08/25/2021 02:00:00,427.55,8107.83,239.79,0,0,130.44,5.45,6136.2
23211,08/25/2021 03:00:00,432.15,8180.83,239.89,0,0,54.38,14.87,6102.63
23212,08/25/2021 04:00:00,438.19,8350.33,240.11,0,14.55,58.58,68.52,5953.62
23213,08/25/2021 05:00:00,439.43,8407.33,302.98,0,47.49,174.7,85.57,5777.7
23214,08/25/2021 06:00:00,478.83,9168.67,633.84,0,50.96,372.6,99.33,4716.83
23215,08/25/2021 07:00:00,577.9,10557.5,1489.17,0,102.33,328.6,115.93,2244.15
23216,08/25/2021 08:00:00,635.49,11320.33,2642.13,0,458.58,372.53,123.4,159.62
23217,08/25/2021 09:00:00,630.07,11412.33,2612.92,0,622.23,529.97,122.55,0.16
23218,08/25/2021 10:00:00,640.59,11296.67,2332.27,0,479.37,515.65,125.52,0.16
23219,08/25/2021 11:00:00,647.79,11289.5,2192.97,0,364.67,530.13,120.3,0.16
23220,08/25/2021 12:00:00,673.21,11234.5,1716.13,0,134.63,508.48,32.23,0.16
23221,08/25/2021 13:00:00,683.64,11099.33,1451.92,0,73.01,469.08,31.57,0.01
23222,08/25/2021 14:00:00,683.01,10822.5,1251.51,0,35.29,520.98,90.18,0
23223,08/25/2021 15:00:00,692.52,10352.5,955.26,0,0,448.5,115.38,0
23224,08/25/2021 16:00:00,691.36,10206.67,958.21,0,0,459.85,108.12,0
23225,08/25/2021 17:00:00,693.33,9997.17,951.81,0,0,411.52,105.88,0
23226,08/25/2021 18:00:00,684.6,9959.33,1006.87,0,0,522.87,111.3,0
23227,08/25/2021 19:00:00,675.5,10265.67,1142.94,0,63.89,594,109.3,0
23228,08/25/2021 20:00:00,651.61,10828.33,1427.12,0,430.53,638.27,115.43,0.31
23229,08/25/2021 21:00:00,623.24,11187.17,1827.38,0,541.3,605.65,118.23,447.19
23230,08/25/2021 22:00:00,561.4,10997.5,1838.32,0,402.88,482.68,114.63,2263.62
23231,08/25/2021 23:00:00,504.37,10396.5,1379.71,0,0,393.25,112.18,4396.3
23232,08/26/2021 00:00:00,442.44,9285.17,1000.56,0,0,260.12,100.77,6139.67
23233,08/26/2021 01:00:00,411.19,8550.83,959.16,0,0,192.14,98.35,6867
23234,08/26/2021 02:00:00,395.97,8160,953.22,0,0,170.9,113.03,7155.42
23235,08/26/2021 03:00:00,394.17,8162.83,953.91,0,0,151.23,106.85,7259.5
23236,08/26/2021 04:00:00,422.52,8821.67,953.71,0,13.49,161.47,109.28,6643.53
23237,08/26/2021 05:00:00,457.06,9531,1103.52,0,48.29,189.05,110.87,5758.78
23238,08/26/2021 06:00:00,503.12,9915.83,1194.49,0,51.4,220.92,112.47,4361.83
23239,08/26/2021 07:00:00,590.31,11057.67,1765.61,0,200.79,220.93,104.05,1993.98
23240,08/26/2021 08:00:00,636.53,11573.17,2719.45,0,676.98,182.19,119.55,127.5
23241,08/26/2021 09:00:00,636.46,11549,2829.35,0,705.7,231.62,119.72,0.04
23242,08/26/2021 10:00:00,638.85,11451.83,2707.37,0,627.93,285.27,119.05,0.04
23243,08/26/2021 11:00:00,653.45,11333.83,2450.97,0,425.52,248.98,110.27,0.02
23244,08/26/2021 12:00:00,669.57,11340.83,2226.15,0,155.73,261.93,118.1,0
23245,08/26/2021 13:00:00,680.42,11304,1825.15,0,84.22,286.6,118.67,0
23246,08/26/2021 14:00:00,686.97,11018.17,1471.71,0,20.32,354.93,116.92,0
23247,08/26/2021 15:00:00,688.59,10583,1372.31,0,0,353.35,109.17,0
23248,08/26/2021 16:00:00,700.14,10448.5,1031.44,0,0,302.67,104.27,0
23249,08/26/2021 17:00:00,704.87,10260.83,952.27,0,0,247.65,102.48,0
23250,08/26/2021 18:00:00,707.15,10295.67,950.52,0,0,210.59,105.67,0
23251,08/26/2021 19:00:00,698.75,10367.67,1249.31,0,27.45,184.22,109.32,0
23252,08/26/2021 20:00:00,673.15,10786,1542.26,0,299.72,277.64,119,0.66
