UTC Time,Solar,Wind Offshore,Wind Onshore
2019-01-03 02:30:00+00:00,0.0,974.0,1319.0
2019-01-03 03:00:00+00:00,0.0,961.0,1324.0
2019-01-03 03:30:00+00:00,0.0,961.0,1324.0
2019-01-03 04:00:00+00:00,0.0,958.0,1319.0
2019-01-03 04:30:00+00:00,0.0,958.0,1319.0
2019-01-03 05:00:00+00:00,0.0,966.0,1321.0
2019-01-03 05:30:00+00:00,0.0,966.0,1321.0
2019-01-03 06:00:00+00:00,0.0,986.0,1332.0
2019-01-03 06:30:00+00:00,0.0,986.0,1332.0
2019-01-03 07:00:00+00:00,0.0,953.0,1360.0
2019-01-03 07:30:00+00:00,0.0,953.0,1360.0
2019-01-03 08:00:00+00:00,78.0,919.0,1371.0
2019-01-03 08:30:00+00:00,344.0,919.0,1371.0
2019-01-03 09:00:00+00:00,875.0,852.0,1380.0
2019-01-03 09:30:00+00:00,1506.0,852.0,1380.0
2019-01-03 10:00:00+00:00,2043.0,794.0,1368.0
2019-01-03 10:30:00+00:00,2423.0,794.0,1368.0
2019-01-03 11:00:00+00:00,2625.0,760.0,1358.0
2019-01-03 11:30:00+00:00,2667.0,760.0,1358.0
2019-01-03 12:00:00+00:00,2584.0,765.0,1366.0
2019-01-03 12:30:00+00:00,2462.0,765.0,1366.0
2019-01-03 13:00:00+00:00,2344.0,745.0,1367.0
2019-01-03 13:30:00+00:00,2069.0,745.0,1367.0
2019-01-03 14:00:00+00:00,1504.0,727.0,1384.0
2019-01-03 14:30:00+00:00,855.0,727.0,1384.0
2019-01-03 15:00:00+00:00,366.0,734.0,1412.0
2019-01-03 15:30:00+00:00,84.0,734.0,1412.0
2019-01-03 16:00:00+00:00,0.0,723.0,1439.0
2019-01-03 16:30:00+00:00,0.0,723.0,1439.0
2019-01-03 17:00:00+00:00,0.0,726.0,1471.0
2019-01-03 17:30:00+00:00,0.0,726.0,1471.0
2019-01-03 18:00:00+00:00,0.0,700.0,1489.0
2019-01-03 18:30:00+00:00,0.0,700.0,1489.0
2019-01-03 19:00:00+00:00,0.0,641.0,1506.0
2019-01-03 19:30:00+00:00,0.0,641.0,1506.0
2019-01-03 20:00:00+00:00,0.0,590.0,1520.0
2019-01-03 20:30:00+00:00,0.0,590.0,1520.0
2019-01-03 21:00:00+00:00,0.0,549.0,1522.0
2019-01-03 21:30:00+00:00,0.0,549.0,1522.0
2019-01-03 22:00:00+00:00,0.0,554.0,1525.0
2019-01-03 22:30:00+00:00,0.0,554.0,1525.0
2019-01-03 23:00:00+00:00,0.0,555.0,1573.0
2019-01-03 23:30:00+00:00,0.0,555.0,1573.0
2019-01-04 00:00:00+00:00,0.0,545.0,1543.0
2019-01-04 00:30:00+00:00,0.0,545.0,1543.0
2019-01-04 01:00:00+00:00,0.0,565.0,1646.0
2019-01-04 01:30:00+00:00,0.0,565.0,1646.0
2019-01-04 02:00:00+00:00,0.0,620.0,1742.0
2019-01-04 02:30:00+00:00,0.0,620.0,1742.0
2019-01-04 03:00:00+00:00,0.0,699.0,1855.0
2019-01-04 03:30:00+00:00,0.0,699.0,1855.0
2019-01-04 04:00:00+00:00,0.0,766.0,1902.0
2019-01-04 04:30:00+00:00,0.0,766.0,1902.0
2019-01-04 05:00:00+00:00,0.0,833.0,1906.0
2019-01-04 05:30:00+00:00,0.0,833.0,1906.0
2019-01-04 06:00:00+00:00,0.0,864.0,1882.0
2019-01-04 06:30:00+00:00,0.0,864.0,1882.0
2019-01-04 07:00:00+00:00,0.0,860.0,1826.0
2019-01-04 07:30:00+00:00,0.0,860.0,1826.0
2019-01-04 08:00:00+00:00,113.0,870.0,1818.0
2019-01-04 08:30:00+00:00,450.0,870.0,1818.0
2019-01-04 09:00:00+00:00,1084.0,884.0,1801.0
2019-01-04 09:30:00+00:00,1784.0,884.0,1801.0
2019-01-04 10:00:00+00:00,2305.0,940.0,1827.0
2019-01-04 10:30:00+00:00,2656.0,940.0,1827.0
2019-01-04 11:00:00+00:00,2894.0,1005.0,1827.0
2019-01-04 11:30:00+00:00,3030.0,1005.0,1827.0
2019-01-04 12:00:00+00:00,3056.0,1097.0,1860.0
2019-01-04 12:30:00+00:00,2914.0,1097.0,1860.0
2019-01-04 13:00:00+00:00,2562.0,1178.0,1919.0
2019-01-04 13:30:00+00:00,2062.0,1178.0,1919.0
2019-01-04 14:00:00+00:00,1502.0,1241.0,1883.0
2019-01-04 14:30:00+00:00,943.0,1241.0,1883.0
2019-01-04 15:00:00+00:00,449.0,1412.0,2089.0
2019-01-04 15:30:00+00:00,113.0,1412.0,2089.0
2019-01-04 16:00:00+00:00,0.0,1600.0,2202.0
2019-01-04 16:30:00+00:00,0.0,1600.0,2202.0
2019-01-04 17:00:00+00:00,0.0,1761.0,2281.0
2019-01-04 17:30:00+00:00,0.0,1761.0,2281.0
2019-01-04 18:00:00+00:00,0.0,1875.0,2308.0
2019-01-04 18:30:00+00:00,0.0,1875.0,2308.0
2019-01-04 19:00:00+00:00,0.0,1863.0,2263.0
2019-01-04 19:30:00+00:00,0.0,1863.0,2263.0
2019-01-04 20:00:00+00:00,0.0,1881.0,2223.0
2019-01-04 20:30:00+00:00,0.0,1881.0,2223.0
2019-01-04 21:00:00+00:00,0.0,1883.0,2186.0
2019-01-04 21:30:00+00:00,0.0,1883.0,2186.0
2019-01-04 22:00:00+00:00,0.0,1860.0,2109.0
2019-01-04 22:30:00+00:00,0.0,1860.0,2109.0
2019-01-04 23:00:00+00:00,0.0,1847.0,2083.0
2019-01-04 23:30:00+00:00,0.0,1847.0,2083.0
2019-01-05 00:00:00+00:00,0.0,1921.0,2106.0
2019-01-05 00:30:00+00:00,0.0,1921.0,2106.0
2019-01-05 01:00:00+00:00,0.0,1920.0,2107.0
2019-01-05 01:30:00+00:00,0.0,1920.0,2107.0
2019-01-05 02:00:00+00:00,0.0,1934.0,2106.0
2019-01-05 02:30:00+00:00,0.0,1934.0,2106.0
2019-01-05 03:00:00+00:00,0.0,1941.0,2116.0
2019-01-05 03:30:00+00:00,0.0,1941.0,2116.0
2019-01-05 04:00:00+00:00,0.0,1948.0,2095.0
2019-01-05 04:30:00+00:00,0.0,1948.0,2095.0
2019-01-05 05:00:00+00:00,0.0,1934.0,2066.0
2019-01-05 05:30:00+00:00,0.0,1934.0,2066.0
2019-01-05 06:00:00+00:00,0.0,1911.0,2050.0
2019-01-05 06:30:00+00:00,0.0,1911.0,2050.0
2019-01-05 07:00:00+00:00,0.0,1868.0,2065.0
2019-01-05 07:30:00+00:00,0.0,1868.0,2065.0
2019-01-05 08:00:00+00:00,82.0,1860.0,2125.0
2019-01-05 08:30:00+00:00,332.0,1860.0,2125.0
2019-01-05 09:00:00+00:00,816.0,1862.0,2170.0
2019-01-05 09:30:00+00:00,1387.0,1862.0,2170.0
2019-01-05 10:00:00+00:00,1885.0,1794.0,2181.0
2019-01-05 10:30:00+00:00,2308.0,1794.0,2181.0
2019-01-05 11:00:00+00:00,2665.0,1726.0,2208.0
2019-01-05 11:30:00+00:00,2861.0,1726.0,2208.0
2019-01-05 12:00:00+00:00,2810.0,1671.0,2337.0
2019-01-05 12:30:00+00:00,2559.0,1671.0,2337.0
2019-01-05 13:00:00+00:00,2181.0,1571.0,2408.0
2019-01-05 13:30:00+00:00,1737.0,1571.0,2408.0
2019-01-05 14:00:00+00:00,1274.0,1450.0,2415.0
2019-01-05 14:30:00+00:00,810.0,1450.0,2415.0
2019-01-05 15:00:00+00:00,373.0,1374.0,2358.0
2019-01-05 15:30:00+00:00,69.0,1374.0,2358.0
2019-01-05 16:00:00+00:00,0.0,1378.0,2412.0
2019-01-05 16:30:00+00:00,0.0,1378.0,2412.0
2019-01-05 17:00:00+00:00,0.0,1389.0,2481.0
2019-01-05 17:30:00+00:00,0.0,1389.0,2481.0
2019-01-05 18:00:00+00:00,0.0,1387.0,2598.0
2019-01-05 18:30:00+00:00,0.0,1387.0,2598.0
2019-01-05 19:00:00+00:00,0.0,1331.0,2686.0
2019-01-05 19:30:00+00:00,0.0,1331.0,2686.0
2019-01-05 20:00:00+00:00,0.0,1283.0,2780.0
2019-01-05 20:30:00+00:00,0.0,1283.0,2780.0
2019-01-05 21:00:00+00:00,0.0,1236.0,2871.0
2019-01-05 21:30:00+00:00,0.0,1236.0,2871.0
2019-01-05 22:00:00+00:00,0.0,1271.0,2915.0
2019-01-05 22:30:00+00:00,0.0,1271.0,2915.0
2019-01-05 23:00:00+00:00,0.0,1299.0,2958.0
2019-01-05 23:30:00+00:00,0.0,1299.0,2958.0
2019-01-06 00:00:00+00:00,0.0,1269.0,2453.0
2019-01-06 00:30:00+00:00,0.0,1269.0,2453.0
2019-01-06 01:00:00+00:00,0.0,1171.0,2426.0
2019-01-06 01:30:00+00:00,0.0,1171.0,2426.0
2019-01-06 02:00:00+00:00,0.0,1079.0,2416.0
2019-01-06 02:30:00+00:00,0.0,1079.0,2416.0
2019-01-06 03:00:00+00:00,0.0,1086.0,2496.0
2019-01-06 03:30:00+00:00,0.0,1086.0,2496.0
2019-01-06 04:00:00+00:00,0.0,1086.0,2440.0
2019-01-06 04:30:00+00:00,0.0,1086.0,2440.0
2019-01-06 05:00:00+00:00,0.0,1077.0,2343.0
2019-01-06 05:30:00+00:00,0.0,1077.0,2343.0
2019-01-06 06:00:00+00:00,0.0,995.0,2189.0
2019-01-06 06:30:00+00:00,0.0,995.0,2189.0
2019-01-06 07:00:00+00:00,0.0,900.0,1956.0
2019-01-06 07:30:00+00:00,0.0,900.0,1956.0
2019-01-06 08:00:00+00:00,0.0,804.0,1708.0
2019-01-06 08:30:00+00:00,73.0,804.0,1708.0
2019-01-06 09:00:00+00:00,252.0,707.0,1485.0
2019-01-06 09:30:00+00:00,512.0,707.0,1485.0
2019-01-06 10:00:00+00:00,809.0,641.0,1296.0
2019-01-06 10:30:00+00:00,1081.0,641.0,1296.0
2019-01-06 11:00:00+00:00,1266.0,622.0,1159.0
2019-01-06 11:30:00+00:00,1343.0,622.0,1159.0
2019-01-06 12:00:00+00:00,1307.0,597.0,1052.0
2019-01-06 12:30:00+00:00,1201.0,597.0,1052.0
2019-01-06 13:00:00+00:00,1064.0,558.0,982.0
2019-01-06 13:30:00+00:00,886.0,558.0,982.0
2019-01-06 14:00:00+00:00,655.0,521.0,909.0
2019-01-06 14:30:00+00:00,400.0,521.0,909.0
2019-01-06 15:00:00+00:00,165.0,496.0,837.0
2019-01-06 15:30:00+00:00,0.0,496.0,837.0
2019-01-06 16:00:00+00:00,0.0,506.0,806.0
2019-01-06 16:30:00+00:00,0.0,506.0,806.0
2019-01-06 17:00:00+00:00,0.0,518.0,810.0
2019-01-06 17:30:00+00:00,0.0,518.0,810.0
2019-01-06 18:00:00+00:00,0.0,533.0,850.0
2019-01-06 18:30:00+00:00,0.0,533.0,850.0
2019-01-06 19:00:00+00:00,0.0,530.0,947.0
2019-01-06 19:30:00+00:00,0.0,530.0,947.0
2019-01-06 20:00:00+00:00,0.0,524.0,1100.0
2019-01-06 20:30:00+00:00,0.0,524.0,1100.0
2019-01-06 21:00:00+00:00,0.0,525.0,1299.0
2019-01-06 21:30:00+00:00,0.0,525.0,1299.0
2019-01-06 22:00:00+00:00,0.0,545.0,1551.0
2019-01-06 22:30:00+00:00,0.0,545.0,1551.0
2019-01-06 23:00:00+00:00,0.0,589.0,1919.0
2019-01-06 23:30:00+00:00,0.0,589.0,1919.0
2019-01-07 00:00:00+00:00,0.0,920.0,3155.0
2019-01-07 00:30:00+00:00,0.0,920.0,3155.0
2019-01-07 01:00:00+00:00,0.0,1074.0,3806.0
2019-01-07 01:30:00+00:00,0.0,1074.0,3806.0
2019-01-07 02:00:00+00:00,0.0,1281.0,4407.0
2019-01-07 02:30:00+00:00,0.0,1281.0,4407.0
2019-01-07 03:00:00+00:00,0.0,1529.0,5064.0
2019-01-07 03:30:00+00:00,0.0,1529.0,5064.0
2019-01-07 04:00:00+00:00,0.0,1813.0,5721.0
2019-01-07 04:30:00+00:00,0.0,1813.0,5721.0
2019-01-07 05:00:00+00:00,0.0,2071.0,6149.0
2019-01-07 05:30:00+00:00,0.0,2071.0,6149.0
2019-01-07 06:00:00+00:00,0.0,2353.0,6715.0
2019-01-07 06:30:00+00:00,0.0,2353.0,6715.0
2019-01-07 07:00:00+00:00,0.0,2737.0,7391.0
2019-01-07 07:30:00+00:00,0.0,2737.0,7391.0
2019-01-07 08:00:00+00:00,30.0,3136.0,7903.0
2019-01-07 08:30:00+00:00,113.0,3136.0,7903.0
2019-01-07 09:00:00+00:00,264.0,3539.0,8343.0
2019-01-07 09:30:00+00:00,435.0,3539.0,8343.0
2019-01-07 10:00:00+00:00,574.0,3920.0,8630.0
2019-01-07 10:30:00+00:00,679.0,3920.0,8630.0
2019-01-07 11:00:00+00:00,754.0,4257.0,8824.0
2019-01-07 11:30:00+00:00,777.0,4257.0,8824.0
2019-01-07 12:00:00+00:00,732.0,4509.0,8763.0
2019-01-07 12:30:00+00:00,646.0,4509.0,8763.0
2019-01-07 13:00:00+00:00,548.0,4694.0,8803.0
2019-01-07 13:30:00+00:00,430.0,4694.0,8803.0
2019-01-07 14:00:00+00:00,288.0,4863.0,8744.0
2019-01-07 14:30:00+00:00,153.0,4863.0,8744.0
2019-01-07 15:00:00+00:00,55.0,5011.0,8540.0
2019-01-07 15:30:00+00:00,0.0,5011.0,8540.0
2019-01-07 16:00:00+00:00,0.0,5113.0,8341.0
2019-01-07 16:30:00+00:00,0.0,5113.0,8341.0
2019-01-07 17:00:00+00:00,0.0,5185.0,8197.0
2019-01-07 17:30:00+00:00,0.0,5185.0,8197.0
2019-01-07 18:00:00+00:00,0.0,5258.0,8202.0
2019-01-07 18:30:00+00:00,0.0,5258.0,8202.0
2019-01-07 19:00:00+00:00,0.0,5305.0,8646.0
2019-01-07 19:30:00+00:00,0.0,5305.0,8646.0
2019-01-07 20:00:00+00:00,0.0,5329.0,8993.0
2019-01-07 20:30:00+00:00,0.0,5329.0,8993.0
2019-01-07 21:00:00+00:00,0.0,5345.0,9305.0
2019-01-07 21:30:00+00:00,0.0,5345.0,9305.0
2019-01-07 22:00:00+00:00,0.0,5369.0,9423.0
2019-01-07 22:30:00+00:00,0.0,5369.0,9423.0
2019-01-07 23:00:00+00:00,0.0,5380.0,9440.0
2019-01-07 23:30:00+00:00,0.0,5380.0,9440.0
2019-01-08 00:00:00+00:00,0.0,5170.0,8621.0
2019-01-08 00:30:00+00:00,0.0,5170.0,8621.0
2019-01-08 01:00:00+00:00,0.0,5173.0,8537.0
2019-01-08 01:30:00+00:00,0.0,5173.0,8537.0
2019-01-08 02:00:00+00:00,0.0,5179.0,8461.0
2019-01-08 02:30:00+00:00,0.0,5179.0,8461.0
2019-01-08 03:00:00+00:00,0.0,5183.0,8279.0
2019-01-08 03:30:00+00:00,0.0,5183.0,8279.0
2019-01-08 04:00:00+00:00,0.0,5159.0,8020.0
2019-01-08 04:30:00+00:00,0.0,5159.0,8020.0
2019-01-08 05:00:00+00:00,0.0,5144.0,7750.0
2019-01-08 05:30:00+00:00,0.0,5144.0,7750.0
2019-01-08 06:00:00+00:00,0.0,5113.0,7479.0
2019-01-08 06:30:00+00:00,0.0,5113.0,7479.0
2019-01-08 07:00:00+00:00,0.0,5064.0,7220.0
2019-01-08 07:30:00+00:00,0.0,5064.0,7220.0
2019-01-08 08:00:00+00:00,106.0,5030.0,6985.0
2019-01-08 08:30:00+00:00,391.0,5030.0,6985.0
2019-01-08 09:00:00+00:00,931.0,4996.0,6755.0
2019-01-08 09:30:00+00:00,1586.0,4996.0,6755.0
2019-01-08 10:00:00+00:00,2197.0,4982.0,6674.0
2019-01-08 10:30:00+00:00,2719.0,4982.0,6674.0
2019-01-08 11:00:00+00:00,3126.0,4972.0,6672.0
2019-01-08 11:30:00+00:00,3342.0,4972.0,6672.0
2019-01-08 12:00:00+00:00,3304.0,4969.0,6746.0
2019-01-08 12:30:00+00:00,3056.0,4969.0,6746.0
2019-01-08 13:00:00+00:00,2656.0,4953.0,6739.0
2019-01-08 13:30:00+00:00,2134.0,4953.0,6739.0
2019-01-08 14:00:00+00:00,1527.0,4910.0,6492.0
2019-01-08 14:30:00+00:00,923.0,4910.0,6492.0
2019-01-08 15:00:00+00:00,418.0,4875.0,6269.0
2019-01-08 15:30:00+00:00,92.0,4875.0,6269.0
2019-01-08 16:00:00+00:00,0.0,4847.0,6047.0
2019-01-08 16:30:00+00:00,0.0,4847.0,6047.0
2019-01-08 17:00:00+00:00,0.0,4808.0,5828.0
2019-01-08 17:30:00+00:00,0.0,4808.0,5828.0
2019-01-08 18:00:00+00:00,0.0,4743.0,5643.0
2019-01-08 18:30:00+00:00,0.0,4743.0,5643.0
2019-01-08 19:00:00+00:00,0.0,4690.0,5316.0
2019-01-08 19:30:00+00:00,0.0,4690.0,5316.0
2019-01-08 20:00:00+00:00,0.0,4610.0,4996.0
2019-01-08 20:30:00+00:00,0.0,4610.0,4996.0
2019-01-08 21:00:00+00:00,0.0,4538.0,4682.0
2019-01-08 21:30:00+00:00,0.0,4538.0,4682.0
2019-01-08 22:00:00+00:00,0.0,4498.0,4461.0
2019-01-08 22:30:00+00:00,0.0,4498.0,4461.0
2019-01-08 23:00:00+00:00,0.0,4445.0,4199.0
2019-01-08 23:30:00+00:00,0.0,4445.0,4199.0
2019-01-09 00:00:00+00:00,0.0,4334.0,3823.0
2019-01-09 00:30:00+00:00,0.0,4334.0,3823.0
2019-01-09 01:00:00+00:00,0.0,4291.0,3597.0
2019-01-09 01:30:00+00:00,0.0,4291.0,3597.0
2019-01-09 02:00:00+00:00,0.0,4233.0,3358.0
2019-01-09 02:30:00+00:00,0.0,4233.0,3358.0
2019-01-09 03:00:00+00:00,0.0,4179.0,3177.0
2019-01-09 03:30:00+00:00,0.0,4179.0,3177.0
2019-01-09 04:00:00+00:00,0.0,4095.0,2971.0
2019-01-09 04:30:00+00:00,0.0,4095.0,2971.0
2019-01-09 05:00:00+00:00,0.0,4023.0,2788.0
2019-01-09 05:30:00+00:00,0.0,4023.0,2788.0
2019-01-09 06:00:00+00:00,0.0,3937.0,2597.0
2019-01-09 06:30:00+00:00,0.0,3937.0,2597.0
2019-01-09 07:00:00+00:00,0.0,3855.0,2433.0
2019-01-09 07:30:00+00:00,0.0,3855.0,2433.0
2019-01-09 08:00:00+00:00,89.0,3768.0,2308.0
2019-01-09 08:30:00+00:00,349.0,3768.0,2308.0
2019-01-09 09:00:00+00:00,837.0,3691.0,2232.0
2019-01-09 09:30:00+00:00,1407.0,3691.0,2232.0
2019-01-09 10:00:00+00:00,1902.0,3621.0,2171.0
2019-01-09 10:30:00+00:00,2302.0,3621.0,2171.0
2019-01-09 11:00:00+00:00,2611.0,3540.0,2091.0
2019-01-09 11:30:00+00:00,2780.0,3540.0,2091.0
2019-01-09 12:00:00+00:00,2772.0,3450.0,2029.0
2019-01-09 12:30:00+00:00,2631.0,3450.0,2029.0
2019-01-09 13:00:00+00:00,2399.0,3373.0,1996.0
2019-01-09 13:30:00+00:00,2024.0,3373.0,1996.0
2019-01-09 14:00:00+00:00,1473.0,3286.0,1951.0
2019-01-09 14:30:00+00:00,886.0,3286.0,1951.0
2019-01-09 15:00:00+00:00,417.0,3187.0,1917.0
2019-01-09 15:30:00+00:00,119.0,3187.0,1917.0
2019-01-09 16:00:00+00:00,0.0,3110.0,1921.0
2019-01-09 16:30:00+00:00,0.0,3110.0,1921.0
2019-01-09 17:00:00+00:00,0.0,3016.0,1986.0
2019-01-09 17:30:00+00:00,0.0,3016.0,1986.0
2019-01-09 18:00:00+00:00,0.0,2859.0,2035.0
2019-01-09 18:30:00+00:00,0.0,2859.0,2035.0
2019-01-09 19:00:00+00:00,0.0,2716.0,2104.0
2019-01-09 19:30:00+00:00,0.0,2716.0,2104.0
2019-01-09 20:00:00+00:00,0.0,2566.0,2159.0
2019-01-09 20:30:00+00:00,0.0,2566.0,2159.0
2019-01-09 21:00:00+00:00,0.0,2432.0,2210.0
2019-01-09 21:30:00+00:00,0.0,2432.0,2210.0
2019-01-09 22:00:00+00:00,0.0,2286.0,2243.0
2019-01-09 22:30:00+00:00,0.0,2286.0,2243.0
2019-01-09 23:00:00+00:00,0.0,2105.0,2285.0
2019-01-09 23:30:00+00:00,0.0,2105.0,2285.0
2019-01-10 00:00:00+00:00,0.0,1858.0,2354.0
2019-01-10 00:30:00+00:00,0.0,1858.0,2354.0
2019-01-10 01:00:00+00:00,0.0,1666.0,2374.0
2019-01-10 01:30:00+00:00,0.0,1666.0,2374.0
2019-01-10 02:00:00+00:00,0.0,1610.0,2397.0
2019-01-10 02:30:00+00:00,0.0,1610.0,2397.0
2019-01-10 03:00:00+00:00,0.0,1504.0,2374.0
2019-01-10 03:30:00+00:00,0.0,1504.0,2374.0
2019-01-10 04:00:00+00:00,0.0,1419.0,2347.0
2019-01-10 04:30:00+00:00,0.0,1419.0,2347.0
2019-01-10 05:00:00+00:00,0.0,1333.0,2365.0
2019-01-10 05:30:00+00:00,0.0,1333.0,2365.0
2019-01-10 06:00:00+00:00,0.0,1225.0,2421.0
2019-01-10 06:30:00+00:00,0.0,1225.0,2421.0
2019-01-10 07:00:00+00:00,0.0,1209.0,2496.0
2019-01-10 07:30:00+00:00,0.0,1209.0,2496.0
2019-01-10 08:00:00+00:00,96.0,1170.0,2569.0
2019-01-10 08:30:00+00:00,265.0,1170.0,2569.0
2019-01-10 09:00:00+00:00,488.0,1174.0,2680.0
