,UTC time,carbon_intensity,wind,hydro,biomass,nat_gas,oil,coal,solar
15246,2021-09-27 06:00:00,633.96,1416,240,249,1006,212,15568,695
15247,2021-09-27 07:00:00,632.45,867,226,245,1161,213,15768,1284
15248,2021-09-27 08:00:00,608.06,896,222,248,1140,212,15551,2003
15249,2021-09-27 09:00:00,584.99,1267,199,248,1142,211,14909,2262
15250,2021-09-27 10:00:00,569.41,1536,197,248,1063,211,14448,2422
15251,2021-09-27 11:00:00,567.8,1552,196,248,1118,211,14214,2366
15252,2021-09-27 12:00:00,571.14,1581,192,248,1115,210,14248,2237
15253,2021-09-27 13:00:00,585.56,1534,190,248,1271,210,14788,1901
15254,2021-09-27 14:00:00,608.28,1490,230,248,1369,210,15360,1257
15255,2021-09-27 15:00:00,635.01,1501,235,247,1376,210,16141,544
15256,2021-09-27 16:00:00,639.46,1871,248,248,1406,211,16649,102
15257,2021-09-27 17:00:00,626.82,2370,262,247,1532,212,16860,1
15258,2021-09-27 18:00:00,615.68,2659,263,246,1474,213,16334,0
15259,2021-09-27 19:00:00,603.02,2728,264,246,1454,213,14864,0
15260,2021-09-27 20:00:00,603.35,2628,213,251,1451,213,14339,0
15261,2021-09-27 21:00:00,604.92,2421,202,249,1450,213,13673,0
15262,2021-09-27 22:00:00,615.66,2152,189,239,1251,213,13443,0
15263,2021-09-27 23:00:00,626.25,1986,186,236,949,213,13444,0
15264,2021-09-28 00:00:00,632.87,1861,186,236,950,212,13708,0
15265,2021-09-28 01:00:00,635.71,1767,186,237,1010,213,13754,0
15266,2021-09-28 02:00:00,637.89,1669,186,247,1094,213,13785,0
15267,2021-09-28 03:00:00,647.98,1479,185,247,1172,213,14423,0
15268,2021-09-28 04:00:00,653.93,1391,184,248,1281,213,15227,10
15269,2021-09-28 05:00:00,660.82,1215,187,248,1323,214,16429,151
15270,2021-09-28 06:00:00,659.29,881,207,247,1424,213,16802,525
15271,2021-09-28 07:00:00,653.41,628,215,248,1487,214,16906,941
15272,2021-09-28 08:00:00,640.52,620,216,246,1320,213,16878,1431
15273,2021-09-28 09:00:00,621.29,930,216,248,1246,214,16744,1766
15274,2021-09-28 10:00:00,608.64,1057,215,250,1239,212,16130,1933
15275,2021-09-28 11:00:00,615.16,1053,200,247,1385,211,16422,1743
15276,2021-09-28 12:00:00,627.55,931,191,246,1444,211,16479,1443
15277,2021-09-28 13:00:00,639.13,844,229,246,1514,210,16869,1157
15278,2021-09-28 14:00:00,649.03,775,234,248,1697,210,17284,890
15279,2021-09-28 15:00:00,662.53,769,235,248,1712,211,17296,455
15280,2021-09-28 16:00:00,665.34,998,245,248,1756,213,17062,74
15281,2021-09-28 17:00:00,652.41,1479,258,247,1757,212,17129,0
15282,2021-09-28 18:00:00,634.31,1830,260,247,1840,213,16050,0
15283,2021-09-28 19:00:00,620.29,2021,260,248,1790,212,14760,0
15284,2021-09-28 20:00:00,621.85,1975,199,246,1786,212,14480,0
15285,2021-09-28 21:00:00,617.6,1967,188,247,1790,212,13845,0
15286,2021-09-28 22:00:00,607.63,2075,180,245,1827,212,13099,0
15287,2021-09-28 23:00:00,603.72,2098,178,241,1755,210,12614,0
15288,2021-09-29 00:00:00,603.74,2022,178,240,1755,212,12321,0
15289,2021-09-29 01:00:00,601.34,1995,178,241,1754,212,11968,0
15290,2021-09-29 02:00:00,597.96,2152,178,246,1765,212,12240,0
15291,2021-09-29 03:00:00,599.9,2297,178,242,1833,212,13070,0
15292,2021-09-29 04:00:00,612.99,2329,177,249,1835,212,14852,8
15293,2021-09-29 05:00:00,619.27,2323,215,249,1621,213,16087,143
15294,2021-09-29 06:00:00,623.5,1901,235,248,1516,212,16660,573
15295,2021-09-29 07:00:00,609.24,1568,253,246,1428,212,16195,1309
15296,2021-09-29 08:00:00,581.15,1865,218,248,1449,212,15858,1959
15297,2021-09-29 09:00:00,548.41,2707,192,248,1531,212,15528,2291
15298,2021-09-29 10:00:00,520.41,3273,184,248,1762,211,14713,2513
15299,2021-09-29 11:00:00,512.18,3385,182,246,1786,211,13788,2319
15300,2021-09-29 12:00:00,525.06,3252,182,247,1858,210,13917,1950
15301,2021-09-29 13:00:00,550.73,3108,181,247,1852,210,14553,1331
15302,2021-09-29 14:00:00,578.7,2753,181,246,1830,210,15183,854
15303,2021-09-29 15:00:00,606.25,2409,219,248,1828,211,15923,380
15304,2021-09-29 16:00:00,617.31,2371,230,248,1852,213,16110,60
15305,2021-09-29 17:00:00,611.91,2577,243,246,1921,213,16103,0
15306,2021-09-29 18:00:00,607.38,2621,247,249,1836,213,15541,0
15307,2021-09-29 19:00:00,601.19,2643,210,248,1836,213,14674,0
15308,2021-09-29 20:00:00,590.75,2553,192,246,1820,213,13046,0
15309,2021-09-29 21:00:00,586,2339,181,246,1585,213,11503,0
15310,2021-09-29 22:00:00,591.95,2214,170,239,1258,213,11137,0
15311,2021-09-29 23:00:00,602.45,2044,169,238,1206,213,11417,0
15312,2021-09-30 00:00:00,611.5,1866,169,236,1202,213,11601,0
15313,2021-09-30 01:00:00,613.01,1848,169,238,1201,213,11690,0
15314,2021-09-30 02:00:00,608.13,1948,169,245,1203,213,11628,0
15315,2021-09-30 03:00:00,619.84,1904,170,248,1264,213,12847,0
15316,2021-09-30 04:00:00,637.35,1911,173,249,1320,213,15424,4
15317,2021-09-30 05:00:00,634.92,1997,173,247,1323,213,15948,96
15318,2021-09-30 06:00:00,632.1,1871,214,246,1317,213,16261,337
15319,2021-09-30 07:00:00,627.04,1732,241,247,1329,213,16246,605
15320,2021-09-30 08:00:00,611.34,1810,243,248,1310,213,15770,945
15321,2021-09-30 09:00:00,603.8,1824,186,246,1314,212,15370,1142
15322,2021-09-30 10:00:00,596.55,1907,175,248,1318,212,15534,1358
15323,2021-09-30 11:00:00,596.82,1990,174,248,1331,212,15930,1370
15324,2021-09-30 12:00:00,598.06,1980,172,248,1315,213,16053,1377
15325,2021-09-30 13:00:00,604.73,1773,170,247,1349,213,15488,1193
15326,2021-09-30 14:00:00,623.57,1559,173,245,1472,213,15878,824
15327,2021-09-30 15:00:00,644.51,1216,213,245,1554,213,16261,499
15328,2021-09-30 16:00:00,659,1124,260,246,1800,213,16926,93
15329,2021-09-30 17:00:00,658.36,1243,276,246,1880,213,17296,0
15330,2021-09-30 18:00:00,649.15,1408,282,247,1948,213,16716,0
15331,2021-09-30 19:00:00,640.26,1519,243,247,1942,212,15541,0
15332,2021-09-30 20:00:00,641.98,1412,188,247,1911,213,14877,0
15333,2021-09-30 21:00:00,640.44,1179,180,246,1861,212,13223,0
15334,2021-09-30 22:00:00,641.56,1044,170,236,1859,212,12538,0
15335,2021-09-30 23:00:00,641.47,922,165,233,1831,212,11758,0
15336,2021-10-01 00:00:00,640.51,947,165,234,1843,212,11803,0
15337,2021-10-01 01:00:00,639,1018,163,236,1820,212,11938,0
15338,2021-10-01 02:00:00,634.39,1165,164,241,1811,212,12126,0
15339,2021-10-01 03:00:00,633.36,1313,164,244,1820,212,12772,0
15340,2021-10-01 04:00:00,641.01,1491,164,245,1871,212,14958,8
15341,2021-10-01 05:00:00,634.38,1682,168,246,1769,212,15411,142
15342,2021-10-01 06:00:00,620.45,1523,220,248,1833,213,15323,642
15343,2021-10-01 07:00:00,613.93,1100,252,246,1887,213,15416,1248
15344,2021-10-01 08:00:00,598.12,1013,251,247,1819,212,14609,1681
15345,2021-10-01 09:00:00,572.76,1440,193,248,1767,213,14235,2085
15346,2021-10-01 10:00:00,547.37,1802,178,250,1783,213,13211,2269
15347,2021-10-01 11:00:00,543.5,1902,176,247,1864,213,12805,2127
15348,2021-10-01 12:00:00,551.37,1878,176,246,1955,213,13159,1980
15349,2021-10-01 13:00:00,572.65,1774,177,246,1987,213,13871,1576
15350,2021-10-01 14:00:00,596.46,1598,215,246,1867,213,14515,1144
15351,2021-10-01 15:00:00,626.15,1479,216,249,1800,213,15556,570
15352,2021-10-01 16:00:00,629.87,1892,256,249,1688,213,15862,108
15353,2021-10-01 17:00:00,599.71,2884,275,246,1607,213,15300,0
15354,2021-10-01 18:00:00,574.15,3495,278,246,1649,214,14421,0
15355,2021-10-01 19:00:00,565.78,3565,232,246,1799,214,13767,0
15356,2021-10-01 20:00:00,563.58,3341,203,231,1764,214,12742,0
15357,2021-10-01 21:00:00,561.11,3172,171,245,1705,214,11928,0
15358,2021-10-01 22:00:00,560.5,3025,163,235,1642,214,11351,0
15359,2021-10-01 23:00:00,563.12,2805,163,230,1613,214,10900,0
15360,2021-10-02 00:00:00,565.61,2652,165,232,1604,214,10661,0
15361,2021-10-02 01:00:00,565.9,2593,165,234,1592,214,10506,0
15362,2021-10-02 02:00:00,575.1,2471,165,232,1592,214,10882,0
15363,2021-10-02 03:00:00,578.42,2410,164,233,1597,214,10978,0
15364,2021-10-02 04:00:00,579.09,2375,167,239,1635,214,11006,3
15365,2021-10-02 05:00:00,590.13,2251,167,234,1676,215,12035,120
15366,2021-10-02 06:00:00,599.57,1882,170,237,1682,214,13006,478
15367,2021-10-02 07:00:00,596.04,1508,225,237,1715,214,13358,986
15368,2021-10-02 08:00:00,577.14,1390,233,242,1716,214,13049,1590
15369,2021-10-02 09:00:00,558.39,1448,219,242,1710,214,12398,1932
15370,2021-10-02 10:00:00,535.47,1583,212,242,1668,214,11562,2244
15371,2021-10-02 11:00:00,522.04,1577,173,241,1617,214,10538,2294
15372,2021-10-02 12:00:00,523.87,1547,168,242,1623,214,10123,2081
15373,2021-10-02 13:00:00,546.65,1402,166,240,1626,214,10250,1612
15374,2021-10-02 14:00:00,583.39,1243,166,241,1654,214,11360,1119
15375,2021-10-02 15:00:00,616.13,1206,209,214,1734,214,12324,483
15376,2021-10-02 16:00:00,614.21,1783,229,171,1737,214,12669,61
15377,2021-10-02 17:00:00,578.14,2722,249,175,1711,214,12162,0
15378,2021-10-02 18:00:00,539.52,3347,261,235,1673,214,10820,0
15379,2021-10-02 19:00:00,524.75,3469,253,242,1642,214,10030,0
15380,2021-10-02 20:00:00,521.29,3457,207,241,1635,214,9667,0
15381,2021-10-02 21:00:00,509.69,3443,168,239,1650,214,8849,0
15382,2021-10-02 22:00:00,493.11,3488,166,236,1674,214,8029,0
15383,2021-10-02 23:00:00,487.79,3448,166,237,1648,213,7678,0
15384,2021-10-03 00:00:00,476.02,3618,166,235,1640,214,7402,0
15385,2021-10-03 01:00:00,472.89,3634,166,236,1632,213,7282,0
15386,2021-10-03 02:00:00,468.72,3706,166,239,1640,213,7217,0
15387,2021-10-03 03:00:00,465.78,3808,166,239,1641,213,7247,0
15388,2021-10-03 04:00:00,453.34,4163,166,239,1646,214,7242,6
15389,2021-10-03 05:00:00,451.55,4075,165,239,1658,214,7239,145
15390,2021-10-03 06:00:00,445.94,3835,213,240,1772,214,7277,516
15391,2021-10-03 07:00:00,441.07,3359,219,241,1830,214,7465,1267
15392,2021-10-03 08:00:00,422.84,3371,181,240,1797,214,7436,1904
15393,2021-10-03 09:00:00,398.02,3537,176,240,1773,213,7016,2307
15394,2021-10-03 10:00:00,385.92,3721,168,243,1734,212,6888,2484
15395,2021-10-03 11:00:00,382.71,3863,167,241,1618,211,6846,2437
15396,2021-10-03 12:00:00,386.59,3905,165,240,1610,210,6873,2270
15397,2021-10-03 13:00:00,404.5,3939,170,241,1659,211,7169,1810
15398,2021-10-03 14:00:00,441.12,3667,197,241,1672,211,7634,1127
15399,2021-10-03 15:00:00,497,3562,199,239,1729,211,9391,489
15400,2021-10-03 16:00:00,508.47,4037,243,241,1744,211,10319,66
15401,2021-10-03 17:00:00,500.38,4474,251,242,1755,213,10532,0
15402,2021-10-03 18:00:00,488.03,4582,246,242,1726,213,9911,0
15403,2021-10-03 19:00:00,491.66,4361,221,240,1678,213,9664,0
15404,2021-10-03 20:00:00,501.92,4000,170,240,1711,214,9531,0
15405,2021-10-03 21:00:00,509.12,3612,163,239,1716,214,9185,0
15406,2021-10-03 22:00:00,517.17,3277,160,228,1767,213,8974,0
15407,2021-10-03 23:00:00,538.47,2862,160,170,1820,214,9271,0
15408,2021-10-04 00:00:00,551.39,2599,160,198,1795,213,9525,0
15409,2021-10-04 01:00:00,561.49,2411,160,232,1787,213,9819,0
15410,2021-10-04 02:00:00,578.7,2207,160,241,1745,213,10536,0
15411,2021-10-04 03:00:00,604.88,1980,160,246,1753,214,12233,0
15412,2021-10-04 04:00:00,630.45,1731,198,246,1883,213,14754,3
15413,2021-10-04 05:00:00,638.93,1469,204,245,1860,213,15197,101
15414,2021-10-04 06:00:00,642.01,1099,226,246,1809,213,15822,492
15415,2021-10-04 07:00:00,636.8,654,238,247,1739,213,15836,1119
15416,2021-10-04 08:00:00,625.57,376,206,248,1782,213,15723,1746
15417,2021-10-04 09:00:00,618.02,303,182,247,1712,211,15424,2052
15418,2021-10-04 10:00:00,611.58,356,168,246,1707,211,15255,2187
15419,2021-10-04 11:00:00,610.61,402,165,246,1663,211,15352,2217
15420,2021-10-04 12:00:00,616.1,444,165,247,1657,211,15383,2003
15421,2021-10-04 13:00:00,630.09,465,167,248,1653,210,15671,1594
15422,2021-10-04 14:00:00,650.11,464,207,250,1623,210,16181,1036
15423,2021-10-04 15:00:00,667.43,554,223,249,1791,211,16667,405
15424,2021-10-04 16:00:00,675.16,740,238,246,1755,212,17235,64
15425,2021-10-04 17:00:00,674.54,793,262,248,1815,212,17419,0
15426,2021-10-04 18:00:00,672.9,867,272,247,1708,213,17300,0
15427,2021-10-04 19:00:00,669.48,933,225,246,1657,213,16485,0
15428,2021-10-04 20:00:00,664.34,1007,188,246,1701,213,15816,0
15429,2021-10-04 21:00:00,660.93,970,165,245,1697,212,14736,0
15430,2021-10-04 22:00:00,660.13,944,164,238,1661,213,14264,0
15431,2021-10-04 23:00:00,658.49,951,163,236,1654,213,13987,0
15432,2021-10-05 00:00:00,653.11,1002,163,235,1652,213,13422,0
15433,2021-10-05 01:00:00,648.03,1096,163,234,1652,213,13203,0
15434,2021-10-05 02:00:00,641.14,1367,163,237,1651,213,13719,0
15435,2021-10-05 03:00:00,641.24,1542,163,244,1620,213,14645,0
15436,2021-10-05 04:00:00,639.31,1798,202,245,1588,213,15858,2
15437,2021-10-05 05:00:00,632.84,1957,207,244,1748,213,16410,87
15438,2021-10-05 06:00:00,620.69,1932,214,247,1663,213,16170,491
15439,2021-10-05 07:00:00,604.04,1732,235,249,1587,212,15714,1157
15440,2021-10-05 08:00:00,584.93,1895,229,249,1559,211,15835,1729
15441,2021-10-05 09:00:00,563.65,2193,226,245,1524,211,15400,2118
15442,2021-10-05 10:00:00,544,2837,175,246,1244,211,15077,2277
15443,2021-10-05 11:00:00,530.85,3328,174,245,1249,210,14958,2282
15444,2021-10-05 12:00:00,519.69,3820,172,248,1292,210,14559,2074
15445,2021-10-05 13:00:00,523.94,4113,170,248,1416,210,14403,1495
15446,2021-10-05 14:00:00,531.05,4328,208,249,1570,208,14481,933
15447,2021-10-05 15:00:00,551.33,4292,215,247,1576,211,15036,363
15448,2021-10-05 16:00:00,560.65,4509,221,247,1542,211,15703,24
15449,2021-10-05 17:00:00,559.38,4632,248,248,1475,211,15852,0
15450,2021-10-05 18:00:00,561.46,4395,262,248,1449,210,15433,0
15451,2021-10-05 19:00:00,557.26,4128,252,247,1481,212,14244,0
15452,2021-10-05 20:00:00,557.83,3767,205,249,1478,219,13184,0
15453,2021-10-05 21:00:00,555.59,3632,199,247,1449,218,12559,0
15454,2021-10-05 22:00:00,555.88,3538,174,191,1435,220,12097,0
15455,2021-10-05 23:00:00,559.11,3227,170,184,1417,220,11468,0
15456,2021-10-06 00:00:00,565.29,2986,160,236,1379,219,11381,0
15457,2021-10-06 01:00:00,572.21,2766,170,236,1376,219,11341,0
15458,2021-10-06 02:00:00,584.33,2542,171,235,1388,221,11724,0
15459,2021-10-06 03:00:00,596.29,2486,171,242,1431,221,12794,0
15460,2021-10-06 04:00:00,615.06,2383,209,249,1469,222,14873,3
15461,2021-10-06 05:00:00,617.15,2303,221,247,1597,222,15568,117
15462,2021-10-06 06:00:00,618.04,2051,237,247,1762,222,15723,293
15463,2021-10-06 07:00:00,615.76,1848,251,247,1748,223,15790,579
15464,2021-10-06 08:00:00,616.68,1622,234,249,1597,222,15889,873
15465,2021-10-06 09:00:00,619.12,1431,231,246,1604,220,16111,1037
15466,2021-10-06 10:00:00,624.85,1276,195,248,1583,221,16386,1102
15467,2021-10-06 11:00:00,631.03,1124,189,246,1518,221,16644,1136
15468,2021-10-06 12:00:00,641.11,1049,187,248,1535,220,16694,882
15469,2021-10-06 13:00:00,649.33,1015,225,247,1635,219,16871,603
15470,2021-10-06 14:00:00,659.09,934,227,247,1691,220,17010,370
15471,2021-10-06 15:00:00,663.73,988,236,250,1737,221,17047,144
15472,2021-10-06 16:00:00,663.9,1106,248,247,1840,221,17413,19
15473,2021-10-06 17:00:00,663.31,1088,272,246,1948,222,17518,0
15474,2021-10-06 18:00:00,665.5,1076,273,245,1705,222,17166,0
15475,2021-10-06 19:00:00,666.32,1107,221,246,1462,221,16435,0
15476,2021-10-06 20:00:00,666.03,1059,212,248,1445,222,15933,0
15477,2021-10-06 21:00:00,657.83,1064,213,247,1446,223,14435,0
15478,2021-10-06 22:00:00,654.9,1055,213,236,1434,223,13787,0
15479,2021-10-06 23:00:00,655.03,1040,213,233,1436,223,13701,0
15480,2021-10-07 00:00:00,654.97,1019,213,232,1434,224,13552,0
15481,2021-10-07 01:00:00,655.96,994,213,234,1438,224,13576,0
15482,2021-10-07 02:00:00,656.8,980,213,238,1467,223,13727,0
15483,2021-10-07 03:00:00,660.62,1002,213,247,1450,224,14533,0
15484,2021-10-07 04:00:00,668.08,970,213,247,1469,224,15802,1
15485,2021-10-07 05:00:00,667.72,918,252,246,1611,224,16680,83
15486,2021-10-07 06:00:00,662.25,880,269,245,1728,225,16941,257
15487,2021-10-07 07:00:00,652.29,718,271,245,1539,225,16393,722
15488,2021-10-07 08:00:00,645.9,599,271,246,1546,224,15882,946
15489,2021-10-07 09:00:00,634.6,596,250,246,1827,225,16198,1266
15490,2021-10-07 10:00:00,623.79,649,235,247,1890,224,16011,1518
15491,2021-10-07 11:00:00,626.1,664,235,247,1639,222,16138,1557
15492,2021-10-07 12:00:00,630.14,612,196,246,1619,222,16248,1547
15493,2021-10-07 13:00:00,639.85,680,190,246,1513,222,16383,1241
15494,2021-10-07 14:00:00,651.17,703,233,246,1568,222,16553,824
15495,2021-10-07 15:00:00,663.73,784,241,247,1770,223,16828,299
15496,2021-10-07 16:00:00,664.83,1032,246,245,1855,223,17174,26
15497,2021-10-07 17:00:00,652.54,1325,257,245,1962,223,16765,0
15498,2021-10-07 18:00:00,645.81,1526,258,246,1886,224,16506,0
15499,2021-10-07 19:00:00,641.9,1742,211,242,1523,223,15882,0
15500,2021-10-07 20:00:00,638.02,1731,185,245,1488,224,14999,0
15501,2021-10-07 21:00:00,631.89,1670,180,244,1490,224,13769,0
15502,2021-10-07 22:00:00,642.04,1523,161,236,1472,224,14294,0
15503,2021-10-07 23:00:00,647.2,1431,158,233,1462,224,14525,0
15504,2021-10-08 00:00:00,647.79,1364,156,232,1456,224,14201,0
15505,2021-10-08 01:00:00,647.28,1335,156,232,1468,224,13984,0
15506,2021-10-08 02:00:00,652.23,1318,156,235,1468,225,14701,0
15507,2021-10-08 03:00:00,656.22,1319,147,240,1462,225,15362,0
15508,2021-10-08 04:00:00,655.34,1416,174,241,1466,225,16005,1
15509,2021-10-08 05:00:00,654.29,1452,169,241,1498,225,16720,103
15510,2021-10-08 06:00:00,651.75,1054,172,245,1558,225,16704,545
15511,2021-10-08 07:00:00,644.6,553,192,246,1498,225,16324,1210
15512,2021-10-08 08:00:00,626.12,533,194,246,1498,224,16133,1785
15513,2021-10-08 09:00:00,599.58,998,195,243,1524,222,15878,2157
15514,2021-10-08 10:00:00,573.28,1452,198,245,1514,222,15062,2409
15515,2021-10-08 11:00:00,570.18,1364,156,246,1518,222,14883,2592
15516,2021-10-08 12:00:00,587.87,1041,154,247,1519,224,15052,2333
15517,2021-10-08 13:00:00,608.09,921,202,246,1490,223,15454,1834
15518,2021-10-08 14:00:00,630.03,946,211,245,1473,223,15877,1186
15519,2021-10-08 15:00:00,655.11,1021,213,245,1483,223,16633,454
15520,2021-10-08 16:00:00,650.38,1520,244,244,1619,224,16749,33
15521,2021-10-08 17:00:00,627.15,2224,260,244,1695,224,16532,0
15522,2021-10-08 18:00:00,604.83,2803,262,246,1627,225,15657,0
15523,2021-10-08 19:00:00,585.72,3096,254,246,1613,224,14313,0
15524,2021-10-08 20:00:00,590.54,2862,170,245,1595,225,13741,0
15525,2021-10-08 21:00:00,594.27,2633,159,243,1607,226,13314,0
15526,2021-10-08 22:00:00,593.68,2444,159,239,1622,227,12582,0
15527,2021-10-08 23:00:00,599.14,2263,159,236,1604,226,12456,0
15528,2021-10-09 00:00:00,610.46,1990,159,234,1597,227,12606,0
15529,2021-10-09 01:00:00,620.22,1740,159,233,1611,226,12690,0
15530,2021-10-09 02:00:00,631.59,1563,159,238,1619,226,13336,0
15531,2021-10-09 03:00:00,636.58,1451,159,245,1611,227,13472,0
15532,2021-10-09 04:00:00,647.65,1291,159,245,1635,226,14304,1
15533,2021-10-09 05:00:00,649.79,1255,159,244,1633,227,15025,102
15534,2021-10-09 06:00:00,638.53,1088,200,245,1650,227,15211,584
15535,2021-10-09 07:00:00,627.19,562,221,248,1660,226,14850,1353
15536,2021-10-09 08:00:00,608.03,326,185,248,1641,226,13786,1969
15537,2021-10-09 09:00:00,575.62,646,180,246,1620,226,12891,2412
15538,2021-10-09 10:00:00,545.28,972,172,246,1595,226,11612,2612
15539,2021-10-09 11:00:00,544.17,838,169,247,1489,226,11038,2590
15540,2021-10-09 12:00:00,563.82,631,161,248,1496,225,11330,2325
15541,2021-10-09 13:00:00,595,595,160,247,1516,226,12593,1845
15542,2021-10-09 14:00:00,625.73,620,160,246,1647,226,14067,1240
15543,2021-10-09 15:00:00,655.63,629,222,246,1702,226,14815,434
15544,2021-10-09 16:00:00,660.47,861,246,248,1722,226,14880,43
15545,2021-10-09 17:00:00,646.23,1290,255,248,1760,226,14935,0
15546,2021-10-09 18:00:00,634.73,1567,239,246,1670,227,14341,0
15547,2021-10-09 19:00:00,626.75,1742,176,245,1659,227,13747,0
15548,2021-10-09 20:00:00,619.84,1803,160,246,1646,227,13049,0
15549,2021-10-09 21:00:00,614.05,1684,159,245,1636,228,11845,0
15550,2021-10-09 22:00:00,614.84,1531,156,243,1651,228,11287,0
15551,2021-10-09 23:00:00,624.6,1305,153,240,1639,228,11283,0
15552,2021-10-10 00:00:00,633.21,1096,154,240,1620,228,11213,0
15553,2021-10-10 01:00:00,639.96,949,154,241,1635,228,11287,0
15554,2021-10-10 02:00:00,646.34,819,154,246,1659,227,11446,0
15555,2021-10-10 03:00:00,651.33,763,154,246,1661,228,11785,0
15556,2021-10-10 04:00:00,651.35,763,154,246,1624,228,11692,0
15557,2021-10-10 05:00:00,646.39,790,154,242,1658,228,11804,95
15558,2021-10-10 06:00:00,626.06,793,154,241,1663,227,11844,586
15559,2021-10-10 07:00:00,607.03,573,155,241,1663,227,11724,1261
15560,2021-10-10 08:00:00,599.26,243,156,241,1703,225,11569,1739
15561,2021-10-10 09:00:00,575.27,331,156,241,1645,225,11249,2231
15562,2021-10-10 10:00:00,555.75,652,157,243,1628,225,11196,2458
15563,2021-10-10 11:00:00,555.81,629,157,242,1661,225,10942,2376
15564,2021-10-10 12:00:00,570.55,481,154,243,1656,224,10799,2061
15565,2021-10-10 13:00:00,600.51,376,153,243,1668,226,11617,1600
15566,2021-10-10 14:00:00,633.27,323,153,242,1680,227,12927,1089
15567,2021-10-10 15:00:00,663.21,367,191,241,1725,226,14247,430
15568,2021-10-10 16:00:00,666.3,651,203,244,1965,227,14822,24
15569,2021-10-10 17:00:00,651.94,1029,235,243,1998,227,14822,0
15570,2021-10-10 18:00:00,638.82,1463,249,242,1738,227,14593,0
15571,2021-10-10 19:00:00,619.01,1822,240,240,1687,227,13429,0
15572,2021-10-10 20:00:00,604.02,2096,162,239,1670,227,12463,0
15573,2021-10-10 21:00:00,591.57,2229,151,240,1666,227,11644,0
15574,2021-10-10 22:00:00,592.4,2227,148,237,1622,227,11637,0
15575,2021-10-10 23:00:00,598.79,2062,148,236,1613,227,11646,0
15576,2021-10-11 00:00:00,603.55,1944,148,235,1609,227,11666,0
15577,2021-10-11 01:00:00,603.92,2005,148,236,1598,227,11927,0
15578,2021-10-11 02:00:00,615.62,1825,148,239,1588,227,12463,0
15579,2021-10-11 03:00:00,631.63,1620,147,242,1600,227,13545,0
15580,2021-10-11 04:00:00,646.45,1524,147,242,1624,227,15326,0
15581,2021-10-11 05:00:00,648.62,1457,185,241,1660,228,16122,87
15582,2021-10-11 06:00:00,641.33,1334,195,245,1709,227,16345,444
15583,2021-10-11 07:00:00,628.71,1051,199,245,1774,227,16231,1084
15584,2021-10-11 08:00:00,621.26,725,199,249,1754,226,16039,1621
15585,2021-10-11 09:00:00,619.67,583,160,246,1749,225,16211,1900
15586,2021-10-11 10:00:00,618.4,576,157,247,1771,224,16107,1920
15587,2021-10-11 11:00:00,615.89,732,158,247,1793,224,15899,1791
15588,2021-10-11 12:00:00,616.6,1007,154,246,1776,224,15810,1483
15589,2021-10-11 13:00:00,617.81,1234,153,247,1793,224,16041,1262
15590,2021-10-11 14:00:00,634.21,1315,154,246,1910,224,16427,667
15591,2021-10-11 15:00:00,644.62,1385,217,247,1870,225,16676,256
15592,2021-10-11 16:00:00,642.2,1693,237,247,1879,226,16744,15
15593,2021-10-11 17:00:00,631.88,2053,260,246,1801,227,16703,0
15594,2021-10-11 18:00:00,620.58,2276,271,245,1735,227,15895,0
15595,2021-10-11 19:00:00,607.52,2600,215,244,1677,227,15100,0
15596,2021-10-11 20:00:00,604.83,2621,166,245,1652,227,14609,0
15597,2021-10-11 21:00:00,598.26,2599,164,244,1653,226,13724,0
15598,2021-10-11 22:00:00,586.47,2712,164,236,1658,226,12821,0
15599,2021-10-11 23:00:00,584.83,2614,164,234,1660,226,12323,0
15600,2021-10-12 00:00:00,586.24,2583,164,235,1660,226,12361,0
15601,2021-10-12 01:00:00,583.74,2610,164,235,1659,226,12205,0
15602,2021-10-12 02:00:00,586.84,2645,164,242,1658,226,12652,0
15603,2021-10-12 03:00:00,601.01,2486,164,246,1641,226,13609,0
15604,2021-10-12 04:00:00,617.62,2476,164,247,1655,227,15739,0
15605,2021-10-12 05:00:00,621.76,2359,164,247,1743,226,16188,45
15606,2021-10-12 06:00:00,628.43,2010,208,247,1818,226,16697,203
15607,2021-10-12 07:00:00,617.83,1954,214,247,1858,226,16256,503
15608,2021-10-12 08:00:00,608.03,1978,177,248,1873,224,16218,843
15609,2021-10-12 09:00:00,606.81,1890,172,246,1898,225,16491,1040
15610,2021-10-12 10:00:00,612.37,1547,166,247,1868,225,16365,1170
15611,2021-10-12 11:00:00,611.05,1318,166,246,1862,226,16152,1397
15612,2021-10-12 12:00:00,612.98,1213,166,248,1869,225,15839,1355
15613,2021-10-12 13:00:00,634.49,942,167,246,1841,225,16448,1050
15614,2021-10-12 14:00:00,652.28,787,167,246,1795,225,17081,759
15615,2021-10-12 15:00:00,664.94,786,213,244,2020,225,17316,249
15616,2021-10-12 16:00:00,669.7,786,249,246,2224,225,17627,12
15617,2021-10-12 17:00:00,664.49,917,275,246,2321,226,17773,0
15618,2021-10-12 18:00:00,662.48,1005,277,245,2200,226,17566,0
15619,2021-10-12 19:00:00,660.9,1099,219,244,1881,226,16520,0
15620,2021-10-12 20:00:00,661.68,1089,176,246,1773,226,16017,0
15621,2021-10-12 21:00:00,657.83,1074,175,246,1708,226,14995,0
15622,2021-10-12 22:00:00,651.58,1126,170,237,1706,226,14156,0
